layer,unit,description,similarity,sim correlation
classifier[4],479,tree,0.12374878,0.1472795158624649
classifier[4],480,kid,0.10601807,0.24371862411499023
classifier[4],481,field,0.2861023,0.1525896042585373
classifier[4],482,kangaroo,0.24536133,0.2993831932544708
classifier[4],483,bangbus,0.17764282,0.11351362615823746
classifier[4],484,infant,0.234375,0.2543407380580902
classifier[4],485,sunset,0.10546875,0.10285834223031998
classifier[4],486,apple,0.25402832,0.2278858721256256
classifier[4],487,shark,0.14569092,0.053390324115753174
classifier[4],488,landscapes,0.17001343,0.4454052150249481
classifier[4],489,motorcycle,0.17730713,0.27826127409935
classifier[4],490,buses,0.35253906,0.2464495748281479
classifier[4],491,dinosaur,0.23083496,0.12626023590564728
classifier[4],492,crocodile,0.16751099,0.22448067367076874
classifier[4],493,cabinets,0.31240845,0.2207079529762268
classifier[4],494,juvenile,0.14926147,-0.015283345244824886
classifier[4],495,turtle,0.30541992,0.28819000720977783
classifier[4],496,chair,0.54623413,0.23336772620677948
classifier[4],497,badger,0.21044922,0.49130329489707947
classifier[4],498,kid,0.10845947,0.2513875365257263
classifier[4],499,sperm,0.1408081,0.17399144172668457
classifier[4],500,cabinets,0.13067627,0.2315322756767273
classifier[4],501,powerbook,0.14486694,0.2517850697040558
classifier[4],502,bee,0.24002075,0.17413464188575745
classifier[4],503,shark,0.13113403,0.27319827675819397
classifier[4],504,guinea,0.25411987,0.06619945913553238
classifier[4],505,table,0.1878357,0.2090536653995514
classifier[4],506,fish,0.3309021,0.30126550793647766
classifier[4],507,apple,0.15655518,0.20767414569854736
classifier[4],508,roses,0.34353638,0.26775678992271423
classifier[4],509,sunset,0.13320923,0.11916757375001907
classifier[4],510,orchid,0.2956848,0.19347143173217773
classifier[4],511,beetle,0.2578125,0.29978758096694946
