unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,top1-label,top1-category,top1-iou,top2-label,top2-category,top2-iou,top3-label,top3-category,top3-iou,top4-label,top4-category,top4-iou,top5-label,top5-category,top5-iou
199,part,muzzle,0.008546484,red-c,21004512,1889866,64795,0.002838203,car,5354795,1108170,45199,0.007042793,muzzle,666221,418619,9193,0.008546484,fabric,8548746,331063,42857,0.004849749,chicken_coop-outdoor-s,188160,491928,2871,0.004239409,frilly,1618176,56070,4800,0.002875205,"{'number': 67, 'name': 'muzzle', 'category': {'part': 2003}, 'frequency': 2003, 'coverage': 53.842272, 'syns': ['']}",part,0.008546484,"{'number': 98, 'name': 'body', 'category': {'part': 1195, 'object': 1}, 'frequency': 1196, 'coverage': 104.292191, 'syns': ['']}",part,0.008206637,"{'number': 22, 'name': 'leg', 'category': {'part': 8443, 'object': 1}, 'frequency': 8444, 'coverage': 224.991031, 'syns': ['']}",part,0.00807021,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.007042793,"{'number': 26, 'name': 'torso', 'category': {'part': 7506}, 'frequency': 7506, 'coverage': 617.975999, 'syns': ['']}",part,0.00700346
200,material,tile,0.011102836516015896,red-c,21004512,1642846,66435,0.002942085,floor,20378155,731551,173449,0.008284623,skirt,71084,176365,1005,0.004078006,tile,3959469,480233,48752,0.011102836516015896,corridor-s,1530368,541112,21835,0.010653064311136806,cobwebbed,1505280,39827,4950,0.003213958,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.011102836516015896,"{'number': 383, 'name': 'corridor-s', 'category': {'scene': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",scene,0.010653064311136806,"{'number': 41, 'name': 'carpet', 'category': {'material': 2599, 'object': 1467}, 'frequency': 4066, 'coverage': 355.811916, 'syns': ['carpeting', 'rug']}",material,0.010249104139053333,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.008284623,"{'number': 134, 'name': 'kitchen-s', 'category': {'scene': 718}, 'frequency': 718, 'coverage': 718.0, 'syns': ['']}",scene,0.005515658
201,scene,corridor-s,0.013833216681873295,black-c,139916835,2274504,563255,0.003977001,stairway,494268,1030659,13030,0.008618312,fire escape,51663,140177,1374,0.007213886,carpet,4405463,452510,33775,0.007001164,corridor-s,1530368,645312,29686,0.013833216681873295,freckled,1555456,112950,8035,0.00483928,"{'number': 383, 'name': 'corridor-s', 'category': {'scene': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",scene,0.013833216681873295,"{'number': 477, 'name': 'staircase-s', 'category': {'scene': 69}, 'frequency': 69, 'coverage': 69.0, 'syns': ['']}",scene,0.008951927,"{'number': 147, 'name': 'stairway', 'category': {'object': 616, 'part': 9}, 'frequency': 625, 'coverage': 40.01929, 'syns': ['staircase']}",object,0.008618312,"{'number': 536, 'name': 'fire escape', 'category': {'part': 50}, 'frequency': 50, 'coverage': 4.181489, 'syns': ['']}",part,0.007213886,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.007027617
202,texture,swirly,0.074945615,yellow-c,34166024,2292297,178817,0.004928871,book,615007,1092758,35809,0.021417429645277746,wheel,1513439,284077,42631,0.024292759924439494,paper,471596,179972,1762,0.002711579,bookstore-s,401408,675289,11698,0.010984048,swirly,1605632,506792,147279,0.074945615,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.074945615,"{'number': 374, 'name': 'paisley', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.035906261255084095,"{'number': 354, 'name': 'interlaced', 'category': {'texture': 130}, 'frequency': 130, 'coverage': 130.0, 'syns': ['']}",texture,0.033824116913606164,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.024292759924439494,"{'number': 359, 'name': 'spiralled', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.023536121
203,texture,chequered,0.19305778280847224,white-c,72511065,2477665,636892,0.008565921,windowpane,8841352,844636,64919,0.006747587,pane,480756,77579,4127,0.007446663,tile,3959469,280827,78972,0.018977613855590193,shower-s,225792,497412,8591,0.012021891569282952,chequered,1530368,723138,364657,0.19305778280847224,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.19305778280847224,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.053302244825695726,"{'number': 343, 'name': 'grid', 'category': {'texture': 134, 'object': 2}, 'frequency': 136, 'coverage': 134.108822, 'syns': ['']}",texture,0.027627953752474142,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.018977613855590193,"{'number': 784, 'name': 'shower-s', 'category': {'scene': 18}, 'frequency': 18, 'coverage': 18.0, 'syns': ['']}",scene,0.012021891569282952
204,texture,grid,0.012140314,white-c,72511065,2104861,229042,0.003079064,fence,2236367,1205078,30601,0.00897168,pane,480756,209514,4040,0.005887239,glass,2246777,294813,12194,0.004820914,building_facade-s,3148544,624429,34565,0.009245914,grid,1682240,118056,21594,0.012140314,"{'number': 343, 'name': 'grid', 'category': {'texture': 134, 'object': 2}, 'frequency': 136, 'coverage': 134.108822, 'syns': ['']}",texture,0.012140314,"{'number': 269, 'name': 'building_facade-s', 'category': {'scene': 251}, 'frequency': 251, 'coverage': 251.0, 'syns': ['']}",scene,0.009245914,"{'number': 57, 'name': 'fence', 'category': {'object': 2544, 'part': 7}, 'frequency': 2551, 'coverage': 179.277044, 'syns': ['fencing']}",object,0.00897168,"{'number': 372, 'name': 'lined', 'category': {'texture': 125}, 'frequency': 125, 'coverage': 125.0, 'syns': ['']}",texture,0.008020853,"{'number': 562, 'name': 'lake-natural-s', 'category': {'scene': 44}, 'frequency': 44, 'coverage': 44.0, 'syns': ['']}",scene,0.007288589
205,part,mouth,0.020665504332729852,pink-c,18491188,1832148,76143,0.003760669,toilet,310112,767272,9451,0.008849806,mouth,47068,227490,5559,0.020665504332729852,ceramic,679072,240149,8092,0.008881289,closet-s,990976,448991,9806,0.006856571,perforated,1793792,238869,28445,0.014192582037065865,"{'number': 53, 'name': 'mouth', 'category': {'part': 2938}, 'frequency': 2938, 'coverage': 3.797153, 'syns': ['']}",part,0.020665504332729852,"{'number': 217, 'name': 'lid', 'category': {'part': 351, 'object': 6}, 'frequency': 357, 'coverage': 7.332026, 'syns': ['']}",part,0.014367486024963622,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.014192582037065865,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.012777080388872082,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.012258000160256672
206,part,wheel,0.032170837520311885,black-c,139916835,1857956,506787,0.003587415,bicycle,1152271,1092062,31107,0.014055049,wheel,1513439,364216,58523,0.032170837520311885,food,1104928,238882,11632,0.008731566,moon_bounce-s,137984,528475,4013,0.006057852,spiralled,1605632,76528,13119,0.007860202,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.032170837520311885,"{'number': 115, 'name': 'bicycle', 'category': {'object': 886}, 'frequency': 886, 'coverage': 92.843403, 'syns': ['bike', 'cycle']}",object,0.014055049,"{'number': 184, 'name': 'motorbike', 'category': {'object': 471}, 'frequency': 471, 'coverage': 116.032022, 'syns': ['']}",object,0.012174468343584956,"{'number': 22, 'name': 'leg', 'category': {'part': 8443, 'object': 1}, 'frequency': 8444, 'coverage': 224.991031, 'syns': ['']}",part,0.009800428,"{'number': 58, 'name': 'foot', 'category': {'part': 2424}, 'frequency': 2424, 'coverage': 13.376721, 'syns': ['']}",part,0.009592125
207,part,pot,0.015680174,green-c,63326720,1851421,204436,0.003146442,pottedplant,925877,1101962,21422,0.010676744,pot,422616,330132,11621,0.015680174,granite,1315719,308803,5490,0.003390915,jacuzzi-indoor-s,526848,631738,6743,0.005854096,stratified,1568000,46034,2789,0.00173096,"{'number': 89, 'name': 'pot', 'category': {'object': 962, 'part': 438}, 'frequency': 1400, 'coverage': 34.095613, 'syns': ['']}",part,0.015680174,"{'number': 145, 'name': 'pottedplant', 'category': {'object': 625}, 'frequency': 625, 'coverage': 74.321521, 'syns': ['']}",object,0.010676744,"{'number': 35, 'name': 'plant', 'category': {'object': 4546, 'part': 452}, 'frequency': 4998, 'coverage': 304.198798, 'syns': ['flora', 'plant life']}",object,0.009010884,"{'number': 90, 'name': 'flowerpot', 'category': {'object': 1332}, 'frequency': 1332, 'coverage': 8.896975, 'syns': ['']}",object,0.007528568,"{'number': 571, 'name': 'jacuzzi-indoor-s', 'category': {'scene': 42}, 'frequency': 42, 'coverage': 42.0, 'syns': ['']}",scene,0.005854096
208,scene,pantry-s,0.021321319371863698,black-c,139916835,1608153,342300,0.002424518,bottle,940208,580005,14534,0.009652788,pot,422616,134808,4209,0.007608254,plastic-opaque,577397,330959,3360,0.003712724,pantry-s,413952,372685,16422,0.021321319371863698,bumpy,2082304,32294,3016,0.001428313,"{'number': 611, 'name': 'pantry-s', 'category': {'scene': 33}, 'frequency': 33, 'coverage': 33.0, 'syns': ['']}",scene,0.021321319371863698,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.012495161149336294,"{'number': 70, 'name': 'bottle', 'category': {'object': 1900, 'part': 1}, 'frequency': 1901, 'coverage': 75.696144, 'syns': ['']}",object,0.009652788,"{'number': 78, 'name': 'book', 'category': {'object': 1641}, 'frequency': 1641, 'coverage': 49.526615, 'syns': ['']}",object,0.008797981,"{'number': 89, 'name': 'pot', 'category': {'object': 962, 'part': 438}, 'frequency': 1400, 'coverage': 34.095613, 'syns': ['']}",part,0.007608254
209,object,waterfall,0.025124916,white-c,72511065,2090245,709091,0.009596288,waterfall,258712,1403934,40750,0.025124916,wave,42267,440038,10431,0.022105477309620782,fabric,8548746,172093,38240,0.004404211,mountain_snowy-s,1793792,616338,42843,0.018097932358856362,crystalline,1530368,134936,13310,0.00805693,"{'number': 432, 'name': 'waterfall', 'category': {'object': 89, 'part': 4}, 'frequency': 93, 'coverage': 20.876703, 'syns': ['falls']}",object,0.025124916,"{'number': 224, 'name': 'snow', 'category': {'object': 351}, 'frequency': 351, 'coverage': 79.782331, 'syns': ['']}",object,0.024094960860576397,"{'number': 851, 'name': 'wave', 'category': {'part': 15}, 'frequency': 15, 'coverage': 3.399282, 'syns': ['']}",part,0.022105477309620782,"{'number': 333, 'name': 'mountain_snowy-s', 'category': {'scene': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",scene,0.018097932358856362,"{'number': 440, 'name': 'coast-s', 'category': {'scene': 88}, 'frequency': 88, 'coverage': 88.0, 'syns': ['']}",scene,0.017569866572651534
210,texture,dotted,0.090912745,pink-c,18491188,3432446,157518,0.007236845,ball,122639,264989,20388,0.055516828,riser,23757,29022,694,0.013324373620044133,brick,422313,49685,1806,0.003840984,ball_pit-s,275968,170278,21655,0.051002023,dotted,2935296,2927436,488579,0.090912745,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.090912745,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.08516092,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.077578234,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.071786286,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.065522307
211,part,hair,0.01939658,green-c,63326720,2119238,262213,0.004022675,fence,2236367,1464387,50120,0.013729122119609909,hair,1159565,420463,30064,0.01939658,granite,1315719,191982,4806,0.003197828,highway-s,4076800,784884,52481,0.010912618993209477,zigzagged,1618176,52332,13841,0.008354727,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.01939658,"{'number': 57, 'name': 'fence', 'category': {'object': 2544, 'part': 7}, 'frequency': 2551, 'coverage': 179.277044, 'syns': ['fencing']}",object,0.013729122119609909,"{'number': 233, 'name': 'highway-s', 'category': {'scene': 325}, 'frequency': 325, 'coverage': 325.0, 'syns': ['']}",scene,0.010912618993209477,"{'number': 19, 'name': 'person', 'category': {'object': 9520}, 'frequency': 9520, 'coverage': 1169.760523, 'syns': ['soul', 'someone', 'somebody', 'individual', 'mortal']}",object,0.010010823279963627,"{'number': 21, 'name': 'head', 'category': {'part': 8606}, 'frequency': 8606, 'coverage': 399.425894, 'syns': ['']}",part,0.009989959
212,part,wheel,0.057670797,black-c,139916835,1827734,518371,0.003670502,car,5354795,1027853,235098,0.038242551910923864,wheel,1513439,468488,108067,0.057670797,glass,2246777,202782,32989,0.013651166736324626,street-s,28111104,621272,200183,0.00701604,swirly,1605632,69736,14607,0.008795365,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.057670797,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.038242551910923864,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.029042664087075825,"{'number': 184, 'name': 'motorbike', 'category': {'object': 471}, 'frequency': 471, 'coverage': 116.032022, 'syns': ['']}",object,0.023916169596961877,"{'number': 73, 'name': 'headlight', 'category': {'part': 1757}, 'frequency': 1757, 'coverage': 8.414878, 'syns': ['']}",part,0.018287597
213,object,car,0.016093178773110835,black-c,139916835,1889138,587488,0.004160135,car,5354795,1127786,102673,0.016093178773110835,crosswalk,241792,285280,3793,0.007248523,metal,3462561,247198,10163,0.002747057,street-s,28111104,731857,227627,0.007954721,meshed,1756160,41719,9373,0.005240687,"{'number': 38, 'name': 'car', 'category': {'object': 4743}, 'frequency': 4743, 'coverage': 431.686181, 'syns': ['motorcar', 'automobile', 'auto']}",object,0.016093178773110835,"{'number': 43, 'name': 'sidewalk', 'category': {'object': 3754, 'part': 2}, 'frequency': 3756, 'coverage': 324.970439, 'syns': ['']}",object,0.010503330389143367,"{'number': 86, 'name': 'seat', 'category': {'part': 898, 'object': 590}, 'frequency': 1488, 'coverage': 120.613892, 'syns': ['']}",object,0.010452007,"{'number': 31, 'name': 'road', 'category': {'object': 5500, 'part': 1}, 'frequency': 5501, 'coverage': 1042.181608, 'syns': ['route']}",object,0.009255284,"{'number': 59, 'name': 'street-s', 'category': {'scene': 2241}, 'frequency': 2241, 'coverage': 2241.0, 'syns': ['']}",scene,0.007954721
214,part,wing,0.013316236,black-c,139916835,1440332,292833,0.002075883,airplane,1293178,695011,13774,0.006976244,wing,323329,153186,6262,0.013316236,metal,3462561,207152,15816,0.004328529,jail_cell-s,238336,354844,6058,0.010318128089221659,meshed,1756160,104149,13280,0.007189925,"{'number': 117, 'name': 'wing', 'category': {'part': 870}, 'frequency': 870, 'coverage': 26.080912, 'syns': ['']}",part,0.013316236,"{'number': 171, 'name': 'stern', 'category': {'part': 527}, 'frequency': 527, 'coverage': 14.897849, 'syns': ['']}",part,0.010373319940689718,"{'number': 769, 'name': 'jail_cell-s', 'category': {'scene': 19}, 'frequency': 19, 'coverage': 19.0, 'syns': ['']}",scene,0.010318128089221659,"{'number': 355, 'name': 'blade', 'category': {'part': 130}, 'frequency': 130, 'coverage': 1.640541, 'syns': ['']}",part,0.009048747,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.007189925
215,texture,dotted,0.14828668121497154,white-c,72511065,2504344,840074,0.011325516763759813,ball,122639,510760,10156,0.016295409655623885,shade,197478,120677,3049,0.009676109,food,1104928,149051,6466,0.005183112,ball_pit-s,275968,278187,11070,0.020383549536444567,dotted,2935296,1440015,565016,0.14828668121497154,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.14828668121497154,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.135084067,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.081775971,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.033859582,"{'number': 364, 'name': 'studded', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.031930233
216,object,floor,0.00669283,yellow-c,34166024,1743035,130754,0.003654561,floor,20378155,782183,140681,0.00669283,footboard,366693,128424,1936,0.003925536,wood,9793596,367458,62549,0.006193887,airport_terminal-s,1480192,487080,9846,0.005030075,pleated,1505280,45589,3592,0.002321498,"{'number': 14, 'name': 'floor', 'category': {'object': 12133, 'part': 4}, 'frequency': 12137, 'coverage': 1653.990309, 'syns': ['flooring']}",object,0.00669283,"{'number': 17, 'name': 'wood', 'category': {'material': 9905, 'object': 487}, 'frequency': 10392, 'coverage': 790.502928, 'syns': ['']}",material,0.006193887,"{'number': 396, 'name': 'airport_terminal-s', 'category': {'scene': 118}, 'frequency': 118, 'coverage': 118.0, 'syns': ['']}",scene,0.005030075,"{'number': 692, 'name': 'bowling_alley-s', 'category': {'scene': 24}, 'frequency': 24, 'coverage': 24.0, 'syns': ['']}",scene,0.004682184,"{'number': 383, 'name': 'corridor-s', 'category': {'scene': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",scene,0.004458567
217,object,ceiling,0.020939261,yellow-c,34166024,2180418,166157,0.004592473,ceiling,12122565,932559,267758,0.020939261,clouds,116722,51927,1905,0.011424698939691978,painted,13470129,368085,176502,0.012919464266264726,coast-s,1103872,634792,9545,0.005520152,swirly,1605632,83549,24637,0.014801051,"{'number': 25, 'name': 'ceiling', 'category': {'object': 7812, 'part': 3}, 'frequency': 7815, 'coverage': 974.896306, 'syns': ['']}",object,0.020939261,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.014801051,"{'number': 20, 'name': 'painted', 'category': {'material': 9124}, 'frequency': 9124, 'coverage': 1087.511752, 'syns': ['']}",material,0.012919464266264726,"{'number': 548, 'name': 'clouds', 'category': {'part': 47}, 'frequency': 47, 'coverage': 9.417347, 'syns': ['']}",part,0.011424698939691978,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.006753026
218,object,painting,0.028282574,white-c,72511065,1489643,226913,0.003075794,painting,2207098,686156,79578,0.028282574,frame,136341,138250,7243,0.027092029863698238,glass,2246777,331975,34194,0.01343809,waiting_room-s,1329664,451323,10895,0.006155047,chequered,1530368,17364,3169,0.002051713,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.028282574,"{'number': 166, 'name': 'frame', 'category': {'part': 505, 'object': 36}, 'frequency': 541, 'coverage': 10.900613, 'syns': ['']}",part,0.027092029863698238,"{'number': 261, 'name': 'monitor', 'category': {'part': 263}, 'frequency': 263, 'coverage': 11.452951, 'syns': ['']}",part,0.023089501,"{'number': 110, 'name': 'screen', 'category': {'part': 933, 'object': 4}, 'frequency': 937, 'coverage': 54.766765, 'syns': ['']}",part,0.019954095448945254,"{'number': 30, 'name': 'glass', 'category': {'material': 5500, 'object': 21}, 'frequency': 5521, 'coverage': 181.69107, 'syns': ['']}",material,0.01343809
219,object,pole,0.018382076,orange-c,30348501,1517672,72375,0.002276387,pole,439586,927540,24677,0.018382076,footboard,366693,146187,6182,0.012200561281078668,wood,9793596,202605,23222,0.002328492,youth_hostel-s,614656,540656,7399,0.00644561,grid,1682240,69511,10985,0.00631044,"{'number': 55, 'name': 'pole', 'category': {'object': 2651, 'part': 14}, 'frequency': 2665, 'coverage': 35.301899, 'syns': ['']}",object,0.018382076,"{'number': 181, 'name': 'footboard', 'category': {'part': 481}, 'frequency': 481, 'coverage': 29.727928, 'syns': ['']}",part,0.012200561281078668,"{'number': 751, 'name': 'bedpost', 'category': {'part': 21}, 'frequency': 21, 'coverage': 0.878351, 'syns': ['']}",part,0.009968551,"{'number': 57, 'name': 'fence', 'category': {'object': 2544, 'part': 7}, 'frequency': 2551, 'coverage': 179.277044, 'syns': ['fencing']}",object,0.007657338,"{'number': 166, 'name': 'frame', 'category': {'part': 505, 'object': 36}, 'frequency': 541, 'coverage': 10.900613, 'syns': ['']}",part,0.007079154
220,object,dog,0.026924771,pink-c,18491188,1956077,97313,0.004781977,dog,3793935,1100104,128316,0.026924771,muzzle,666221,411627,27441,0.026124159492463397,food,1104928,208367,8896,0.006819999,waterfall-fan-s,250880,489588,9037,0.012355232414267373,waffled,1555456,266542,29562,0.016492639067726824,"{'number': 93, 'name': 'dog', 'category': {'object': 1309}, 'frequency': 1309, 'coverage': 305.735527, 'syns': ['canis familiaris', 'domestic dog']}",object,0.026924771,"{'number': 67, 'name': 'muzzle', 'category': {'part': 2003}, 'frequency': 2003, 'coverage': 53.842272, 'syns': ['']}",part,0.026124159492463397,"{'number': 21, 'name': 'head', 'category': {'part': 8606}, 'frequency': 8606, 'coverage': 399.425894, 'syns': ['']}",part,0.020608008,"{'number': 105, 'name': 'cat', 'category': {'object': 1023}, 'frequency': 1023, 'coverage': 335.39793, 'syns': ['']}",object,0.016793805545795782,"{'number': 376, 'name': 'waffled', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.016492639067726824
221,texture,cracked,0.025634932734718768,grey-c,159331282,2579807,918872,0.005707555,painting,2207098,1480501,70726,0.01955446,wheel,1513439,205807,17266,0.010144655048825486,tile,3959469,269838,58281,0.013972821075677783,park-s,1179136,756834,10490,0.005447992,cracked,1593088,357844,48762,0.025634932734718768,"{'number': 363, 'name': 'cracked', 'category': {'texture': 127}, 'frequency': 127, 'coverage': 127.0, 'syns': ['']}",texture,0.025634932734718768,"{'number': 338, 'name': 'crosshatched', 'category': {'texture': 139}, 'frequency': 139, 'coverage': 139.0, 'syns': ['']}",texture,0.022871581,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.01955446,"{'number': 331, 'name': 'veined', 'category': {'texture': 144}, 'frequency': 144, 'coverage': 144.0, 'syns': ['']}",texture,0.016084157072418614,"{'number': 49, 'name': 'tile', 'category': {'material': 3409, 'object': 18}, 'frequency': 3427, 'coverage': 320.008102, 'syns': ['']}",material,0.013972821075677783
222,texture,interlaced,0.017645623949942582,red-c,21004512,1901379,133207,0.00584942,book,615007,882234,11459,0.007712437,wing,323329,312299,4505,0.00713807,food,1104928,341830,11752,0.008189513,liquor_store-indoor-s,125440,441507,5165,0.009193958,interlaced,1630720,225776,32191,0.017645623949942582,"{'number': 354, 'name': 'interlaced', 'category': {'texture': 130}, 'frequency': 130, 'coverage': 130.0, 'syns': ['']}",texture,0.017645623949942582,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.016026527578344628,"{'number': 360, 'name': 'swirly', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.009656584,"{'number': 1084, 'name': 'liquor_store-indoor-s', 'category': {'scene': 10}, 'frequency': 10, 'coverage': 10.0, 'syns': ['']}",scene,0.009193958,"{'number': 359, 'name': 'spiralled', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.008945719
223,texture,striped,0.023927351,white-c,72511065,2250342,310462,0.004170021,skyscraper,1270392,1069992,27983,0.012101274822143737,wheel,1513439,205523,20029,0.011789164140080863,brick,422313,263771,3112,0.004556556,skyscraper-s,4402944,607986,46056,0.009276368,striped,2433536,304457,63982,0.023927351,"{'number': 295, 'name': 'striped', 'category': {'texture': 194}, 'frequency': 194, 'coverage': 194.0, 'syns': ['']}",texture,0.023927351,"{'number': 389, 'name': 'pleated', 'category': {'texture': 120}, 'frequency': 120, 'coverage': 120.0, 'syns': ['']}",texture,0.013191883881413569,"{'number': 353, 'name': 'gauzy', 'category': {'texture': 130}, 'frequency': 130, 'coverage': 130.0, 'syns': ['']}",texture,0.013063396263158803,"{'number': 391, 'name': 'grooved', 'category': {'texture': 120}, 'frequency': 120, 'coverage': 120.0, 'syns': ['']}",texture,0.012765497843783122,"{'number': 241, 'name': 'skyscraper', 'category': {'object': 310}, 'frequency': 310, 'coverage': 102.142014, 'syns': ['']}",object,0.012101274822143737
224,object,bottle,0.013633745196756916,pink-c,18491188,1423110,65782,0.003314202,bottle,940208,736698,22555,0.013633745196756916,body,1291612,161389,18084,0.01260282,paper,471596,187630,8331,0.012799299426174726,castle-s,865536,402423,10450,0.00831008,paisley,1555456,18935,2789,0.001774622,"{'number': 70, 'name': 'bottle', 'category': {'object': 1900, 'part': 1}, 'frequency': 1901, 'coverage': 75.696144, 'syns': ['']}",object,0.013633745196756916,"{'number': 71, 'name': 'paper', 'category': {'material': 1171, 'object': 691, 'part': 1}, 'frequency': 1863, 'coverage': 37.945223, 'syns': ['']}",material,0.012799299426174726,"{'number': 98, 'name': 'body', 'category': {'part': 1195, 'object': 1}, 'frequency': 1196, 'coverage': 104.292191, 'syns': ['']}",part,0.01260282,"{'number': 47, 'name': 'signboard', 'category': {'object': 3540, 'part': 19}, 'frequency': 3559, 'coverage': 53.370228, 'syns': ['sign']}",object,0.011915732748791595,"{'number': 187, 'name': 'plastic-clear', 'category': {'material': 452}, 'frequency': 452, 'coverage': 13.025855, 'syns': ['']}",material,0.00929266
