unit,description,sim correlation,sim ablation(norm),sim ablation(optim)
1253,nursery,0.095704972743988,0.0054023265838623,0.0071533918380737305
1254,wheel,0.1395494639873504,0.0104828476905822,0.010753631591796875
1255,art studio,0.0287849325686693,-0.0007483959197998,0.024533510208129883
1256,"wine cellar, barrel storage",0.0947471410036087,0.0047769546508789,0.00499039888381958
1257,person,0.0157600827515125,0.0003947615623474,0.024230897426605225
1258,coach,0.0660923421382904,0.0031495094299316,0.004661679267883301
1259,shelf,-0.0802561044692993,0.005645751953125,0.015174686908721924
1260,nursery,0.116578385233879,0.0113028883934021,0.011710584163665771
1261,cat,0.0365863554179668,-0.0008890628814697,0.0171164870262146
1262,coach,0.0382214896380901,0.0005561113357543,0.009774327278137207
1263,dog,0.0665002614259719,0.0062894821166992,0.011573612689971924
1264,stove,0.0215149652212858,-0.0052783489227294,-0.004778623580932617
1265,horse,0.0943822041153907,-0.0013470649719238,0.0023980140686035156
1266,train,0.0444509498775005,0.0018437504768371,0.03022700548171997
1267,freckled,0.0814269110560417,0.0053567886352539,0.005648255348205566
1268,bird,0.3348155319690704,0.0370036363601684,0.05891150236129761
1269,dog,0.139877513051033,0.0169975757598876,0.026784837245941162
1270,dog,0.1156433522701263,0.019962191581726,0.03662902116775513
1271,zigzagged,0.0099032884463667,0.0012335777282714,0.005335092544555664
1272,bird,0.128925621509552,0.0079565048217773,0.01645803451538086
1273,"casino, indoor",0.0414934158325195,8.666515350341797e-05,0.007557213306427002
1274,airplane,0.0903482884168624,0.0068659782409667,0.011739969253540039
1275,dog,0.2246056497097015,0.0445729494094848,0.06796926259994507
1276,car,0.1171464323997497,0.0057547688484191,0.0048184990882873535
1277,bubbly,0.1801061928272247,0.0160310864448547,0.0111846923828125
1278,leg,0.0455217696726322,0.0006095170974731,0.012807607650756836
1279,ceiling,0.2674360871315002,0.0342040657997131,0.02021414041519165
1280,bus,0.1735316663980484,0.0191938877105712,0.022193968296051025
1281,food,0.256618469953537,0.0217287540435791,0.021327972412109375
1282,body,0.0368311777710914,0.0015812516212463,0.013242661952972412
1283,sprinkled,0.062249407172203,0.0041638016700744,0.01433563232421875
1284,pool table,0.0575364232063293,-0.0015122890472412,0.01008152961730957
1285,dog,0.1208493262529373,-0.0106338262557983,-0.0025635957717895508
1286,veined,0.2102514505386352,0.0152770280838012,0.04133141040802002
1287,flecked,-0.0207454115152359,0.0002740025520324,0.00028055906295776367
1288,bubbly,0.0103784119710326,3.850460052490234e-05,-0.0077173709869384766
1289,bird,0.0726606845855712,0.0038105845451354,-0.00041222572326660156
1290,car,0.1372826695442199,0.0106524229049682,0.011537492275238037
1291,sea,0.2125525027513504,0.0263364315032959,0.030750274658203125
1292,muzzle,0.0618996061384677,0.0008987188339233,0.008180558681488037
1293,bubbly,0.0764017403125763,0.0047638416290283,0.004928231239318848
1294,roof,0.1405414342880249,0.0266637206077575,0.029689908027648926
1295,horse,0.0653225854039192,-0.0003015995025634,-0.003350973129272461
1296,painting,-0.017866164445877,0.0008903741836547,-0.00861203670501709
1297,cat,0.1547618359327316,0.0071732997894287,0.02310621738433838
1298,bird,0.1680524349212646,-0.0072240829467773,0.0012902617454528809
1299,"florist shop, indoor",0.1906457245349884,0.0310714244842529,0.0149613618850708
1300,floor,0.2461093068122863,0.0354427695274353,0.015069186687469482
1301,food,0.3041884005069732,0.0486612915992736,0.03494220972061157
1302,white color,0.0659981220960617,0.0008193850517272,0.0021469593048095703
1303,wrinkled,0.0695574060082435,0.0032653212547302,0.0034899115562438965
1304,meshed,0.108982153236866,0.0026516914367675,0.02436363697052002
1305,dotted,0.1041718199849128,0.0058209896087646,0.012517690658569336
1306,body,-0.0174316260963678,0.0003120899200439,0.008300065994262695
1307,lighthouse,0.065175674855709,0.0039090514183044,0.016273796558380127
1308,ear,0.1171140670776367,0.0060897469520568,0.010802984237670898
1309,screen,0.155786395072937,0.0207313299179077,0.038972437381744385
1310,sofa,0.1769279092550277,0.0196477174758911,0.014039754867553711
1311,bird,0.1218045949935913,0.0034327507019042,0.00661545991897583
1312,grass,0.2890856266021728,0.0582712292671203,0.059969961643218994
1313,dog,0.0955169722437858,0.0041651129722595,0.008524119853973389
1314,dog,0.3370808660984039,0.053854763507843,0.06434530019760132
1315,dog,0.1491851806640625,0.0249188542366027,0.04064542055130005
1316,mountain,0.2414738237857818,0.0359008312225341,0.027974486351013184
1317,supermarket,0.1635029315948486,0.0420604944229126,0.027335286140441895
1318,sprinkled,0.1604440212249755,0.024921715259552,0.02274984121322632
1319,dog,0.1015339270234108,-0.0070576667785644,0.014094710350036621
1320,"cathedral, indoor",0.1813802272081375,0.0098659396171569,0.017637670040130615
1321,muzzle,0.103841058909893,0.0068069100379943,0.012557446956634521
1322,television studio,0.0209850370883941,0.000420331954956,0.014313220977783203
1323,book,0.1768153756856918,0.016725480556488,0.0005643963813781738
1324,motorbike,0.2255323827266693,0.0531015396118164,0.023109257221221924
1325,bird,0.3245362043380737,0.0571926832199096,0.05469566583633423
1326,carrousel,0.2070856839418411,-0.0106837749481201,-0.0002943277359008789
1327,sink,0.1125935092568397,0.0198487043380737,0.029392242431640625
1328,motorbike,0.1829342097043991,0.0170046687126159,0.01447439193725586
1329,zigzagged,0.0097964499145746,5.543231964111328e-06,0.0013066530227661133
1330,striped,0.0595954731106758,-0.0016486644744873,0.029375910758972168
1331,sink,0.1170602068305015,0.0011119842529296,0.005908966064453125
1332,tvmonitor,0.1347736269235611,0.006533145904541,0.012852847576141357
1333,track,0.0056232600472867,-0.0001108646392822,0.014275610446929932
1334,car,0.2937715053558349,0.0634861588478088,0.02949756383895874
1335,motorbike,0.0522243902087211,0.0051727890968322,0.0090484619140625
1336,hand,0.0574332326650619,0.0029811263084411,0.005636036396026611
1337,grooved,0.0531386733055114,-0.0004905462265014,0.06290358304977417
1338,art studio,0.008404878899455,1.4126300811767578e-05,0.007531344890594482
1339,pool table,0.1417505145072937,-0.0096832513809204,0.009928762912750244
1340,screen,0.2121242880821228,0.0170557498931884,0.010904431343078613
1341,laundromat,0.0162606574594974,-0.0005099773406982,0.00538945198059082
1342,cat,0.0658748298883438,0.0013184547424316,0.008769512176513672
1343,car,0.2296416014432907,0.0338009595870971,0.03165888786315918
1344,"mosque, outdoor",0.1012838333845138,0.0059924721717834,0.022485673427581787
1345,skyscraper,0.0847911387681961,0.0005809068679809,0.010868251323699951
1346,leg,0.1734366118907928,0.0165852904319763,0.02331697940826416
1347,body,-0.02476716786623,0.0004488229751586,0.004315733909606934
1348,person,0.0142413806170225,-8.249282836914062e-05,0.0006835460662841797
1349,body,-0.0221031289547681,0.000648558139801,0.0097426176071167
1350,"casino, indoor",0.1208698600530624,0.0005316138267517,0.0030451416969299316
1351,torso,-0.0039993743412196,-5.984306335449219e-05,0.015869855880737305
1352,book,0.1150440722703933,0.0031580328941345,0.004275262355804443
1353,tvmonitor,0.185288667678833,0.0080369114875793,0.01807379722595215
1354,cat,0.1103146597743034,0.0063085556030273,0.00830143690109253
1355,dog,0.2479419261217117,0.0407015681266784,0.04612267017364502
1356,car,0.1220946311950683,0.0092328190803527,0.010928332805633545
1357,body,-0.0228603575378656,0.0011404752731323,0.010998845100402832
1358,airplane,0.1245956197381019,0.0198383927345275,0.013929545879364014
1359,sky,0.1116028875112533,0.0057762861251831,0.005701959133148193
1360,signboard,0.2710309028625488,0.0517277717590332,0.014941513538360596
1361,body,-0.0150998281314969,-4.506111145019531e-05,0.0022611618041992188
1362,bathtub,0.2793869972229004,0.0681661963462829,0.02304661273956299
1363,book,0.1230561658740043,0.0129894018173217,0.004098713397979736
1364,ball pit,0.0827618464827537,0.0016145706176757,0.009558558464050293
1365,carrousel,0.1533799320459365,-0.0018004179000854,0.006051242351531982
1366,cat,0.0462382771074771,-0.0014370679855346,0.011155307292938232
1367,freckled,0.1245001703500747,0.0064617991447448,0.00539088249206543
1368,beach,0.1404777020215988,0.0164960026741027,0.040183186531066895
1369,car,0.1021560356020927,0.0102136135101318,0.015014290809631348
1370,lighthouse,0.1131231188774108,0.0029960870742797,0.009784817695617676
1371,dog,0.1373438388109207,0.0142927169799804,0.021105468273162842
1372,torso,-0.0122229503467679,0.0003030896186828,0.025410234928131104
1373,sprinkled,0.2091739922761917,0.0155947208404541,0.012975931167602539
1374,cobwebbed,0.2297384887933731,0.0216024518013,0.02610677480697632
1375,"mosque, outdoor",0.0969748497009277,0.0065793395042419,0.016216933727264404
1376,creek,0.2104472368955612,0.0286511778831481,0.025186538696289062
1377,metal,0.0861522555351257,-0.0004142522811889,0.004081547260284424
1378,motorbike,0.0685934051871299,0.002668559551239,0.003061652183532715
1379,spiralled,0.2093749791383743,0.0130287408828735,0.031058013439178467
1380,castle,0.0389772988855838,0.0020997524261474,0.003072977066040039
1381,person,0.0555998757481575,0.0036062598228454,0.008745849132537842
1382,bird,0.1099241897463798,0.0012142062187194,0.008335292339324951
1383,screen,0.0699658617377281,0.0030072927474975,0.006965517997741699
1384,auditorium,0.0096069015562534,-0.0006161928176879,0.02099376916885376
1385,person,0.0568413324654102,0.0060624480247497,0.005201876163482666
1386,cockpit,0.0072410027496516,0.0006771683692932,0.004835903644561768
1387,person,0.0454824864864349,0.0015274286270141,0.015042722225189209
1388,scaly,0.4436494410037994,0.0467086434364318,0.05492258071899414
1389,flecked,0.0139755336567759,0.000590443611145,0.009058952331542969
1390,freckled,0.0656896382570266,-0.0113528966903686,0.001123666763305664
1391,zigzagged,-0.0156768281012773,-6.556510925292969e-05,-0.0008990764617919922
1392,train,0.0461866930127143,0.0003190636634826,0.011491656303405762
1393,dog,0.1585928052663803,0.004665195941925,0.02408367395401001
1394,freckled,0.0484838411211967,0.00070720911026,0.00045859813690185547
1395,pool table,0.0442966967821121,-0.0001059770584106,0.026068150997161865
1396,bed,0.0131823560222983,-4.482269287109375e-05,0.03079897165298462
1397,stairway,0.1077350825071334,0.006128966808319,0.011181652545928955
1398,grid,0.0808684825897216,0.0043929815292358,0.007520556449890137
1399,drawer,0.1704606264829635,0.0196975469589233,0.01141202449798584
1400,drawer,0.2514228522777557,0.0087848901748657,0.03797799348831177
1401,dog,0.0237469840794801,-0.0061354637145996,-0.006824016571044922
1402,car,0.2438049912452697,0.0317577123641967,0.026002883911132812
1403,mountain snowy,0.0651226267218589,0.0013076066970825,0.015077173709869385
1404,flecked,0.0032911233138293,-0.0006132125854492,0.003856837749481201
1405,clothing store,0.0760017037391662,0.0077674388885498,0.005801260471343994
1406,muzzle,0.0218422040343284,0.0001420974731445,-0.0020248889923095703
1407,book,0.1354506760835647,0.0058166980743408,0.0029563307762145996
1408,aqueduct,0.1903678178787231,0.0293068289756774,0.030597329139709473
1409,airplane,0.178177997469902,0.0080983638763427,0.008520245552062988
1410,stratified,0.0082509312778711,-0.0003563165664672,0.00472491979598999
1411,bridge,0.1343715488910675,0.0092972517013549,0.02560138702392578
1412,bird,0.0894460901618003,0.0036067366600036,0.010435283184051514
1413,pool table,0.0137650305405259,0.0002793073654174,0.004577994346618652
1414,bus,0.1684798598289489,0.0174707174301147,0.019055485725402832
1415,leg,0.0462900027632713,0.000295341014862,0.007603883743286133
1416,body,-0.0191063936799764,-0.0001325607299804,-0.0017566680908203125
1417,shade,0.0760812535881996,0.0062014460563659,0.015418648719787598
1418,car,0.1795426309108734,0.0137425661087036,0.013578832149505615
1419,plant,0.2215013206005096,0.0157462954521179,0.033224284648895264
1420,potholed,0.0908847823739051,0.0028934478759765,0.003873586654663086
1421,motorbike,0.129884198307991,0.0093353986740112,0.0070822834968566895
1422,work surface,0.1319021880626678,0.0049313902854919,0.00953364372253418
1423,zigzagged,0.0487183704972267,-0.0009422302246093,0.016284584999084473
1424,sea,0.2039094418287277,0.0186377763748168,0.016834259033203125
1425,body,-0.0097820786759257,0.0004321932792663,0.00920933485031128
1426,bubbly,0.1626625657081604,0.0115612745285034,0.005074024200439453
1427,bird,0.0726677477359771,0.0056644678115844,0.010219335556030273
1428,hair,0.0443238541483879,0.001540720462799,0.015607833862304688
1429,"jacuzzi, indoor",0.0871469303965568,0.0129343271255493,0.004553377628326416
1430,fibrous,0.0252052880823612,0.0004376769065856,0.01822751760482788
1431,ball pit,0.0959626212716102,-0.0027428865432739,0.013528883457183838
1432,food,0.2597807049751282,0.0395360589027404,0.02964174747467041
1433,pot,0.1866032928228378,0.0346907973289489,0.036285579204559326
1434,horse,0.0996128395199775,0.000180959701538,0.024410128593444824
1435,dog,0.2785457074642181,0.025435447692871,0.060817837715148926
1436,hair,0.0998774021863937,0.0065484642982482,0.006947815418243408
1437,cat,0.198813110589981,0.025586724281311,0.030243098735809326
1438,table,0.2472172826528549,0.0407799482345581,0.018944740295410156
1439,muzzle,0.0203528720885515,-0.0007340908050537,0.010842978954315186
1440,torso,0.1053628921508789,0.0039296150207519,0.0038199424743652344
1441,"labyrinth, indoor",0.2555300593376159,0.0060524344444274,0.009487688541412354
1442,bubbly,0.1299500912427902,0.0063529014587402,0.01790088415145874
1443,cat,0.1007186025381088,0.0052831768989562,0.030284464359283447
1444,bird,0.2367672175168991,0.0173259377479553,0.022774934768676758
1445,paisley,0.0740350186824798,0.0051586031913757,0.016818702220916748
1446,bathroom,0.0706564486026763,0.0014631152153015,0.00529325008392334
1447,potholed,0.1419088840484619,0.0043380260467529,0.009402036666870117
1448,person,0.0380970500409603,0.0008642673492431,0.0024387240409851074
1449,"jacuzzi, indoor",0.0563896410167217,0.003849983215332,0.0036461949348449707
1450,office,0.2219146341085434,0.0460877418518066,0.02534729242324829
1451,bicycle,0.1850030422210693,0.0205751657485961,0.024046361446380615
1452,bed,0.0467865839600563,0.0006646513938903,0.004196286201477051
1453,dog,0.2459357976913452,0.0412675142288208,0.04523378610610962
1454,muzzle,0.1202115267515182,0.0117603540420532,0.016685962677001953
1455,dog,0.171280637383461,0.0241323113441467,0.029919981956481934
1456,bed,0.0474604442715644,0.0022807717323303,0.02929973602294922
1457,landing deck,0.0407673493027687,0.0035296082496643,0.01800936460494995
1458,waffled,0.0909712463617324,-0.0006046295166015,0.00491255521774292
1459,water,0.1077773422002792,0.0069937109947204,0.01048821210861206
1460,bird,0.2086754888296127,0.0091440081596374,0.010216474533081055
1461,studded,0.0573387630283832,-5.078315734863281e-05,0.006372213363647461
1462,bed,0.2836361229419708,0.0392817258834838,0.010789453983306885
1463,striped,0.0183680243790149,-0.0054703950881958,0.002814650535583496
1464,shoe shop,0.0984814688563346,-0.0009078979492187,0.0005797743797302246
1465,waffled,0.0332295447587966,0.0003021359443664,0.013886094093322754
1466,carrousel,0.1701423972845077,0.0064591765403747,0.023022472858428955
1467,horse,0.0821334868669509,-0.0002254247665405,0.011149466037750244
1468,train,0.1128920242190361,0.0008021593093872,-9.810924530029297e-05
1469,freckled,0.1115993037819862,0.0067265033721923,0.012386202812194824
1470,ocean,-0.0054217102006077,0.0002457499504089,0.011644423007965088
1471,swirly,0.1027890294790268,0.0058497190475463,0.017290771007537842
1472,sheep,0.1488710939884185,0.0079230070114135,0.0165289044380188
1473,cat,0.3051400780677795,0.0423149466514587,0.04275655746459961
1474,cat,0.1477755308151245,0.0051928758621215,0.017237722873687744
1475,corridor,0.1083763837814331,0.011025846004486,0.010387301445007324
1476,car,0.201138287782669,0.0171441435813903,0.01306825876235962
1477,food,0.1919035911560058,0.0246752500534057,0.02014082670211792
1478,body,-0.017995735630393,0.0003402233123779,0.0002620220184326172
1479,dog,-0.0012034876272082,0.0003489255905151,0.0019324421882629395
1480,bus,0.1662219166755676,-0.0012555122375488,0.007642567157745361
1481,"wine cellar, barrel storage",0.1645683646202087,0.0067306756973266,0.008410930633544922
1482,nursery,0.0998851433396339,0.0044176578521728,0.03483462333679199
1483,sheep,0.0696938633918762,0.001051902770996,0.008651137351989746
1484,leg,0.0962542966008186,-0.0068532228469848,0.017456889152526855
1485,leg,0.1281288266181945,-0.0018569231033325,0.022899508476257324
1486,pleated,0.0644811913371086,0.0032117366790771,0.015384495258331299
1487,waffled,0.1272450238466262,0.0015506744384765,0.0022736787796020508
1488,horse,0.0989872738718986,0.0005193948745727,0.00390625
1489,lacelike,0.1166399642825126,0.0146484971046447,0.029268980026245117
1490,wheel,0.0545064993202686,0.000332772731781,0.013135194778442383
1491,person,0.051443800330162,0.0004798769950866,0.008826971054077148
1492,"cathedral, indoor",0.166762426495552,0.0185468196868896,0.020753681659698486
1493,bathroom,0.1942293047904968,0.0243073105812072,0.00992727279663086
1494,"wine cellar, barrel storage",0.0806646943092346,0.0010555982589721,0.0047493577003479
1495,airplane,0.0550489202141761,0.0021883249282836,0.0016831755638122559
1496,window seat,0.1344983428716659,0.0120233297348022,0.012308299541473389
1497,toilet,0.2377941906452179,0.0262981057167053,0.01532888412475586
1498,snow,0.222828671336174,0.0083010196685791,0.013788878917694092
1499,dog,0.140845388174057,0.0191603899002075,0.02334827184677124
1500,fibrous,0.0177771169692277,0.0013067126274108,0.03826552629470825
1501,creek,0.0671695545315742,0.0041318535804748,0.03345847129821777
1502,cracked,0.2088024467229843,0.0204712748527526,0.025801539421081543
1503,windowpane,0.0805992633104324,0.0034418106079101,0.004225611686706543
1504,airplane,0.1125858053565025,0.006497323513031,0.021957993507385254
1505,wrinkled,0.0743506103754043,0.000239074230194,0.0012735724449157715
1506,dog,-0.0842790454626083,0.0044265389442443,-0.003863692283630371
1507,braided,0.0539853982627391,-0.000307559967041,0.0009464621543884277
1508,pool table,0.0920438468456268,0.0025710463523864,0.0032624006271362305
1509,laundromat,0.0264037903398275,-0.0011036396026611,0.0006256103515625
1510,"jacuzzi, indoor",0.1010911241173744,0.0167266726493835,0.0036199092864990234
1511,zigzagged,0.0237696673721075,-0.0002541542053222,-0.0023376941680908203
1512,sea,0.0593244656920433,0.005863070487976,0.009398281574249268
1513,freckled,0.1076612100005149,0.000526487827301,-0.001404404640197754
1514,bookstore,0.157144233584404,0.0151476860046386,0.010295450687408447
1515,bird,0.0668810158967971,0.0030395984649658,0.004328489303588867
1516,wing,0.1184165924787521,0.0039658546447753,0.0293005108833313
1517,bookcase,0.2875526547431946,-0.0330121517181396,0.045720458030700684
1518,pool table,0.0111702922731637,-0.0004229545593261,0.035004377365112305
1519,bird,0.2092842310667038,0.0204303264617919,0.028217077255249023
1520,knitted,0.2204017788171768,0.0207492113113403,0.021978259086608887
1521,cat,0.0481033697724342,0.0020714402198791,0.0
1522,chair,0.1324194371700287,0.0251211524009704,0.03982764482498169
1523,beach,0.3728777766227722,0.0877768397331237,0.031961679458618164
1524,sheep,0.0766327381134033,0.0003642439842224,0.005016922950744629
1525,dining room,0.1692574620246887,0.0157192945480346,0.021778762340545654
1526,motorbike,0.0830969735980033,0.0065045952796936,0.0029926300048828125
1527,dog,0.0340855307877063,0.0039608478546142,0.010502278804779053
1528,studded,0.0666429623961448,0.0036419630050659,0.014736711978912354
1529,stove,0.2005478143692016,0.0383710861206054,0.027953267097473145
1530,pool table,0.0619346089661121,-0.0007175207138061,0.0037407279014587402
1531,person,0.0500573404133319,0.0045009851455688,0.008660554885864258
1532,train,0.1628857403993606,0.0002908110618591,0.010549008846282959
1533,knitted,0.1533726006746292,0.020720362663269,0.015391409397125244
1534,horse,0.1239755600690841,0.0024589300155639,0.008637070655822754
1535,shoe shop,0.1668998450040817,0.0047751665115356,0.004169940948486328
1536,chair,0.1842038184404373,0.0382521748542785,0.022484958171844482
1537,bus,0.1030287891626358,0.0025199055671691,0.005688905715942383
1538,dog,0.0856822058558464,0.0023592114448547,0.018828272819519043
1539,shelf,0.0714882612228393,-0.0014002323150634,0.013907372951507568
1540,"jacuzzi, indoor",0.0453031696379184,-0.000237226486206,0.0038262009620666504
1541,bubbly,0.0791536644101142,0.0021178126335144,0.008118629455566406
1542,cat,0.1484530866146087,0.0154985189437866,0.015296518802642822
1543,crystalline,-0.0303766652941703,0.0017042756080627,-7.700920104980469e-05
1544,cat,0.1302514374256134,0.0049813389778137,0.00330275297164917
1545,bathroom,0.0722643658518791,0.0050186514854431,0.021089911460876465
1546,car,0.0418232567608356,0.0009870529174804,0.015843451023101807
1547,horse,0.1353368461132049,0.004402756690979,0.010152578353881836
1548,bubbly,0.0936175659298896,0.0054007172584533,0.009396493434906006
1549,tree,0.1881767362356186,0.0167290568351745,0.02786552906036377
1550,bed,-0.0079856412485241,-0.0005974769592285,0.007638871669769287
1551,seat,0.0109132276847958,0.0001948475837707,0.006414175033569336
1552,tower,0.0912066027522087,0.0044131278991699,0.012085497379302979
1553,freckled,0.1131263822317123,0.0110116600990295,0.008370041847229004
1554,motorbike,0.0989090949296951,0.0088976025581359,0.01168513298034668
1555,moon bounce,0.0062986011616885,-0.0005545616149902,0.008597970008850098
1556,water,0.1892797648906707,0.0145182013511657,0.0400996208190918
1557,body,-0.0019269187469035,-0.0002839565277099,0.01330554485321045
1558,wheel,0.1913029104471206,0.0086252093315124,0.012695133686065674
1559,dog,0.333998441696167,0.0388651490211486,0.062254905700683594
1560,"casino, indoor",0.120509073138237,0.0012229681015014,0.017180144786834717
1561,bakeryhop,0.0971105024218559,0.0034025311470031,0.01805049180984497
1562,torso,-0.0124006196856498,-1.0371208190917969e-05,0.013649940490722656
1563,sheep,0.0873714312911033,-0.0038293600082397,0.03521484136581421
1564,muzzle,0.0855298191308975,0.0021777749061584,0.018034040927886963
1565,tent,0.1441891491413116,0.0108101963996887,-0.002293109893798828
1566,braided,0.0640704780817031,0.002820611000061,0.016129016876220703
1567,ball pit,0.157211348414421,0.0062631964683532,0.011761963367462158
1568,pool table,0.0723655447363853,-0.0048357248306274,0.003937482833862305
1569,dog,0.1230586916208267,0.0162797570228576,0.0235975980758667
1570,muzzle,0.0893692895770073,0.0062702894210815,0.015261709690093994
1571,airplane,0.2168345898389816,0.0323250889778137,0.020099759101867676
1572,waffled,0.0304556023329496,5.435943603515625e-05,0.013408243656158447
1573,jail cell,0.1663145869970321,0.0189898610115051,0.016030311584472656
1574,seat cushion,0.0526820756494998,0.001249074935913,0.010804533958435059
1575,"mosque, outdoor",0.0988678857684135,0.0024634599685668,0.011976957321166992
1576,"casino, indoor",0.1252124309539795,0.0029758810997009,0.015277683734893799
1577,train,0.2742495536804199,0.0124887228012084,0.028341591358184814
1578,food,0.1573148965835571,0.0115082263946533,0.023372292518615723
1579,meshed,0.0497271977365016,9.173154830932616e-05,0.003520071506500244
1580,body,-0.0053849462419748,-1.6808509826660156e-05,0.0038136839866638184
1581,bird,0.0432166941463947,0.0012255907058715,0.0149649977684021
1582,"poolroom, home",0.0201711263507604,-0.0002037286758422,0.011928915977478027
1583,dog,0.0406927205622196,0.0017881393432617,0.006827235221862793
1584,water tower,0.2690855264663696,0.0035762786865234,0.004900097846984863
1585,dog,0.1044775173068046,0.0057959556579589,0.018627166748046875
1586,field,0.2725686132907867,0.0208277106285095,0.016071617603302002
1587,road,0.0680935606360435,0.0006982684135437,0.007042646408081055
1588,train,0.3110044002532959,0.0270132422447204,0.025672614574432373
1589,mountain,0.2129176706075668,0.0350610613822937,0.024686574935913086
1590,bus,0.0818486511707305,0.0051562190055847,0.004888653755187988
1591,hot spring,0.1452415585517883,-0.0007022619247436,0.0027088522911071777
1592,classroom,0.0273971203714609,0.0009532570838928,0.013388276100158691
1593,chair,0.1506775915622711,0.0287255048751831,0.027894258499145508
1594,ceiling,0.1805559545755386,0.0116804838180542,0.013638675212860107
1595,"planetarium, outdoor",0.1517011821269989,0.0037578344345092,0.01315373182296753
1596,spiralled,0.1294429302215576,0.0043439865112304,0.028725028038024902
1597,tower,0.1941261440515518,0.0111801624298095,0.01539987325668335
1598,frilly,0.1795864999294281,0.0278072357177734,0.018977820873260498
1599,paisley,0.0959429740905761,0.0082186460494995,0.013795316219329834
1600,red color,0.1325161457061767,0.0087212324142456,0.024501025676727295
1601,zigzagged,0.030904708430171,0.0012761950492858,0.011279106140136719
1602,dog,0.3740162551403045,0.1101918816566467,0.10033512115478516
1603,train,0.1259012669324875,0.0043848752975463,0.005291402339935303
1604,hair,0.0568285435438156,0.0015246868133544,0.007208287715911865
1605,pool table,0.0775654092431068,-0.0095235109329223,0.012840986251831055
1606,person,0.0532251521944999,0.0056320428848266,0.004293501377105713
1607,crystalline,0.0324803218245506,2.819299697875977e-05,0.003089010715484619
1608,wheel,0.2140377610921859,0.0241511464118957,0.02624267339706421
1609,dog,0.236407995223999,0.034053087234497,0.04821425676345825
1610,roundabout,0.1281540691852569,0.0124027132987976,0.008053779602050781
1611,food,0.244173988699913,0.0053744912147521,0.017726421356201172
1612,screen,0.189005896449089,0.0292028784751892,0.015592396259307861
1613,grass,0.2217008024454116,0.0257120728492736,0.0521472692489624
1614,wheel,0.0661136209964752,0.0036224126815795,0.00486445426940918
1615,dog,0.1930365562438964,0.0390179753303527,0.05234527587890625
1616,porous,0.0972087681293487,0.0065580606460571,0.021164357662200928
1617,pool table,0.0925520062446594,0.0018661022186279,0.003767728805541992
1618,ball pit,0.0990302711725235,0.0025330781936645,0.012206673622131348
1619,body,-0.005506785120815,0.0006614923477172,0.005475759506225586
1620,arm,0.1279345601797104,0.0073595643043518,0.004862427711486816
1621,airplane,0.1288809180259704,0.0096886157989501,0.008955776691436768
1622,head,0.0683322995901107,0.0017781853675842,0.009804606437683105
1623,horse,0.0817599967122078,3.218650817871094e-05,0.000994563102722168
1624,alley,0.16346375644207,0.0146283507347106,0.021808505058288574
1625,drawer,0.1520425379276275,0.0114158391952514,0.016505181789398193
1626,washer,0.1379362344741821,0.0100985169410705,0.01613903045654297
1627,airplane,0.1576560288667678,0.0177444815635681,0.024713993072509766
1628,motorbike,0.1408465057611465,0.0071747303009033,0.007417798042297363
1629,court,0.113561987876892,0.00528085231781,0.009818315505981445
1630,bookcase,0.2537324726581573,0.0098249912261962,0.03579509258270264
1631,cat,0.2010405659675598,0.0360304713249206,0.04043436050415039
1632,ball pit,0.1279677897691726,0.0076385140419006,0.004536330699920654
1633,dog,0.0779891163110733,0.0100389122962951,0.03136777877807617
1634,dog,0.0344753675162792,-0.0017645359039306,0.007386565208435059
1635,flecked,-0.0332538299262523,0.0007411837577819,-0.0005730390548706055
1636,freckled,0.1048422455787658,0.0059890747070312,0.01644110679626465
1637,frilly,0.1560363918542862,0.0190436840057373,0.036000967025756836
1638,dolmen,0.0674317255616188,0.0049824118614196,0.02116316556930542
1639,bakeryhop,0.1193991154432296,0.0066713094711303,0.0205041766166687
1640,muzzle,0.0810639485716819,0.0039865374565124,0.014111459255218506
1641,braided,0.124937854707241,0.019519567489624,0.013702154159545898
1642,torso,-0.0007096800836734,-3.0994415283203125e-06,0.0025687217712402344
1643,"forest, broadleaf",0.2124940901994705,0.0347738862037658,0.0567891001701355
1644,cat,0.1277457475662231,0.0057998299598693,0.03266441822052002
1645,person,0.0700468569993972,0.0016711354255676,0.026747584342956543
1646,red color,0.1505307853221893,0.0054976940155029,0.0187416672706604
1647,shoe shop,0.3030859529972076,0.0307134389877319,0.028177201747894287
1648,pool table,0.0489709042012691,-0.0002589225769042,-0.0014154911041259766
1649,roof,0.0403934456408023,0.0014801025390625,0.006979167461395264
1650,striped,0.046461421996355,-0.0053440332412719,0.009726941585540771
1651,dog,0.0626769438385963,0.0073558688163757,0.01234292984008789
1652,lighthouse,0.0628649666905403,0.0015426278114318,0.0032930970191955566
1653,airplane,0.0655117854475975,0.0130192637443542,0.028294682502746582
1654,body,0.0138025460764765,-0.0008940696716308,-0.0007393360137939453
1655,body,0.0254478845745325,-0.0002919435501098,0.00016766786575317383
1656,mountain snowy,0.1737062931060791,0.0189729928970336,0.024532556533813477
1657,wheel,0.0950086936354637,0.0051218271255493,0.00811856985092163
1658,cat,0.1901305913925171,0.0201637148857116,0.019817590713500977
1659,food,0.3536789715290069,0.0594680905342102,0.03428494930267334
